Player,ID,Team,Opponent,Round,Kicks,Marks,Hand Balls,Disp,Goals,Behinds,Hit Outs,Tackles,Rebounds,Inside 50,Clearances,Clangers,Frees For,Frees Against,Brownlow,Contested Possessions,Uncontested Possessions,Contested Marks,Marks Inside 50,One Percenters,Bounces,Goal Assists,% Time Played,Year
David Swallow,11919,GC,CA,12,5,5,8,13,0,0,0,3,5,1,0,2,0,1,0,4,8,0,0,0,0,0,78,2024
Bodhi Uwland,13041,GC,CA,12,9,4,3,12,0,1,0,1,4,3,0,1,1,0,0,4,7,0,0,2,0,0,76,2024
Jed Walter,13114,GC,CA,12,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,35,2024
Jarrod Witts,12177,GC,CA,12,6,2,8,14,1,0,46,4,0,4,7,4,2,1,0,13,3,0,0,5,0,0,84,2024
Blake Acres,12276,CA,GC,12,13,9,13,26,1,0,0,4,2,3,2,5,0,1,0,8,19,1,1,0,0,0,89,2024
Jordan Boyd,12965,CA,GC,12,8,4,6,14,0,1,0,2,3,2,0,1,0,0,0,3,9,0,0,1,1,0,78,2024
Jack Carroll,12976,CA,GC,12,2,1,0,2,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,10,2024
Alex Cincotta,13055,CA,GC,12,4,1,3,7,0,0,0,2,0,1,0,2,0,1,0,3,5,0,0,1,0,0,84,2024
Lachlan Cowan,13028,CA,GC,12,13,8,6,19,0,0,0,4,2,1,0,0,0,0,0,6,12,2,0,4,0,0,81,2024
Patrick Cripps,12261,CA,GC,12,10,2,21,31,1,0,0,6,1,0,13,4,2,4,3,16,15,0,0,1,1,0,83,2024
Charlie Curnow,12421,CA,GC,12,11,4,2,13,4,4,0,1,0,2,0,2,2,1,0,9,4,3,2,1,0,0,89,2024
Tom De Koning,12674,CA,GC,12,10,5,15,25,0,0,27,3,1,4,10,5,1,1,0,15,11,0,0,4,1,0,78,2024
Orazio Fantasia,12302,CA,GC,12,9,3,1,10,0,1,0,1,0,1,0,1,1,0,0,1,9,0,0,0,0,1,70,2024
Lachie Fogarty,12596,CA,GC,12,14,6,2,16,0,1,0,2,3,3,0,5,0,1,0,3,13,0,2,0,0,2,74,2024
George Hewett,12411,CA,GC,12,7,5,13,20,1,0,0,4,1,2,6,1,0,0,0,9,12,0,1,1,0,1,72,2024
Elijah Hollands,13016,CA,GC,12,11,6,6,17,1,1,0,3,2,0,1,4,0,1,0,3,12,0,2,0,0,0,82,2024
Oliver Hollands,13029,CA,GC,12,12,7,6,18,0,1,0,4,1,3,1,1,0,0,0,4,15,0,0,1,0,1,84,2024
Brodie Kemp,12937,CA,GC,12,14,10,5,19,0,0,0,3,2,1,0,1,0,0,0,3,17,1,0,6,1,0,98,2024
Matthew Kennedy,12455,CA,GC,12,9,4,13,22,1,1,4,5,1,3,4,4,1,2,0,14,8,0,2,0,0,0,75,2024
Mitch McGovern,12404,CA,GC,12,18,8,2,20,0,0,0,2,7,2,0,2,3,0,0,6,12,3,0,3,0,0,75,2024
Harry McKay,12566,CA,GC,12,12,8,3,15,1,1,5,2,0,6,1,5,0,2,0,2,13,1,2,1,0,1,88,2024
Nic Newman,12508,CA,GC,12,12,10,10,22,0,0,0,3,1,4,0,1,0,1,0,4,19,1,0,3,0,0,90,2024
Matthew Owies,12839,CA,GC,12,6,4,5,11,1,0,0,1,1,1,0,0,0,0,0,3,8,0,2,0,0,2,70,2024
Adam Saad,12330,CA,GC,12,11,6,5,16,0,0,0,1,4,0,2,1,0,0,0,4,10,0,0,2,1,0,78,2024
Sam Walsh,12684,CA,GC,12,16,6,16,32,0,0,0,4,1,7,3,3,0,0,2,4,25,0,0,0,3,0,78,2024
Jacob Weitering,12402,CA,GC,12,12,7,6,18,0,0,0,0,5,0,0,0,1,0,0,7,10,1,0,7,0,0,100,2024
Zac Williams,12175,CA,GC,12,12,5,3,15,4,0,0,0,0,4,1,1,0,1,1,5,10,0,1,0,0,1,74,2024
Jackson Archer,13004,NM,PA,12,2,1,4,6,0,0,0,2,0,0,0,2,0,1,0,3,4,0,0,2,0,0,85,2024
Charlie Comben,12938,NM,PA,12,11,7,4,15,0,0,0,0,2,1,0,0,3,0,0,5,8,1,0,3,0,0,87,2024
Aidan Corr,12181,NM,PA,12,11,7,3,14,0,0,0,1,5,0,0,0,0,0,0,4,8,1,0,4,0,0,92,2024
Paul Curtis,12975,NM,PA,12,7,7,5,12,1,0,0,4,0,3,0,3,1,2,0,6,7,2,1,1,0,0,78,2024
Luke Davies-Uniacke,12590,NM,PA,12,18,5,17,35,1,1,0,2,2,6,9,5,2,2,0,18,19,1,1,2,0,0,90,2024
Wil Dawson,13144,NM,PA,12,6,4,5,11,0,0,0,1,1,0,0,0,0,0,0,6,5,1,0,5,1,0,83,2024
Zane Duursma,13106,NM,PA,12,1,0,2,3,1,0,0,0,0,0,0,3,1,1,0,2,1,0,0,0,0,0,49,2024
Zac Fisher,12520,NM,PA,12,24,8,8,32,0,0,0,0,8,0,1,0,0,0,0,2,22,0,0,1,2,0,85,2024
Eddie Ford,12922,NM,PA,12,5,3,3,8,1,0,0,1,0,1,0,2,0,1,0,4,4,0,1,1,0,0,69,2024
Nick Larkey,12563,NM,PA,12,4,3,2,6,0,1,1,1,0,0,0,2,1,0,0,4,3,2,1,2,0,0,87,2024
Charlie Lazzaro,12865,NM,PA,12,3,1,3,6,0,0,0,1,0,0,0,2,0,0,0,0,6,0,0,0,0,0,35,2024
Luke McDonald,12246,NM,PA,12,13,8,4,17,0,0,0,0,4,2,0,1,0,0,0,3,14,1,0,4,0,0,80,2024
Toby Pink,13108,NM,PA,12,6,5,2,8,0,1,2,1,1,1,0,1,1,0,0,4,5,0,0,0,0,0,78,2024
Tom Powell,12866,NM,PA,12,6,3,8,14,1,0,0,6,0,2,3,0,0,0,0,4,9,0,0,0,0,0,75,2024
Bailey Scott,12701,NM,PA,12,5,3,3,8,0,0,0,2,1,2,1,1,0,0,0,1,7,0,0,0,0,0,84,2024
Harry Sheezel,13034,NM,PA,12,15,5,10,25,1,0,0,5,3,6,7,2,0,0,1,12,13,1,1,3,0,0,85,2024
Liam Shiels,11760,NM,PA,12,7,0,5,12,0,1,0,2,0,1,2,3,1,2,0,5,6,0,0,0,0,0,80,2024
Jaidyn Stephenson,12587,NM,PA,12,8,5,4,12,0,0,0,2,2,1,0,1,0,0,0,3,9,0,0,2,0,0,78,2024
Curtis Taylor,12722,NM,PA,12,8,5,7,15,0,0,0,2,1,3,1,1,0,0,0,4,11,0,1,1,0,1,76,2024
Darcy Tucker,12426,NM,PA,12,22,12,7,29,0,0,0,4,7,1,0,1,0,0,0,4,23,0,0,1,0,0,85,2024
George Wardlaw,13064,NM,PA,12,16,6,4,20,0,1,0,3,3,5,5,3,2,2,0,10,12,1,1,0,0,2,69,2024
Tristan Xerri,12788,NM,PA,12,9,3,13,22,0,1,34,6,4,1,3,4,2,1,0,13,10,0,1,1,0,0,88,2024
Cameron Zurhaar,12557,NM,PA,12,9,6,6,15,1,0,0,0,0,3,0,2,0,0,0,5,10,2,0,2,0,1,81,2024
Aliir Aliir,12433,PA,NM,12,10,7,3,13,0,0,0,2,2,1,0,1,0,0,0,3,10,1,0,3,0,0,98,2024
Miles Bergman,12867,PA,NM,12,3,2,4,7,0,0,0,1,1,1,2,1,0,0,0,3,4,0,0,1,1,0,77,2024
Travis Boak,11583,PA,NM,12,19,12,6,25,0,1,0,3,4,5,1,4,0,1,0,7,21,0,1,2,0,3,88,2024
Jase Burgoyne,13007,PA,NM,12,11,7,12,23,0,0,0,4,0,4,0,1,0,0,0,12,11,1,0,1,1,0,86,2024
Ryan Burton,12477,PA,NM,12,9,3,1,10,0,0,0,2,3,0,1,2,1,2,0,3,6,0,0,1,0,0,85,2024
Zak Butters,12698,PA,NM,12,7,5,12,19,2,0,0,4,1,6,5,2,1,1,0,8,12,0,1,1,1,2,71,2024
Darcy Byrne-Jones,12422,PA,NM,12,10,2,5,15,2,2,0,9,1,4,1,1,0,0,0,3,12,0,1,0,1,0,83,2024
Willem Drew,12695,PA,NM,12,10,6,6,16,0,0,0,7,0,5,2,3,0,1,0,4,11,0,0,1,0,0,79,2024
Kane Farrell,12664,PA,NM,12,9,6,5,14,1,0,0,3,3,2,0,1,0,1,0,2,11,0,0,2,4,0,81,2024
Jeremy Finlayson,12553,PA,NM,12,7,4,7,14,0,0,5,0,0,3,1,3,0,0,0,3,11,0,1,1,0,2,85,2024
Mitch Georgiades,12766,PA,NM,12,9,3,3,12,2,2,0,1,0,1,0,5,1,2,0,5,8,0,3,2,0,1,83,2024
Jason Horne-Francis,12956,PA,NM,12,16,2,8,24,1,0,0,1,2,5,10,3,3,1,3,13,12,0,1,0,3,0,82,2024
Dan Houston,12495,PA,NM,12,13,7,7,20,0,1,0,4,1,3,0,3,1,0,0,4,16,0,0,0,0,0,76,2024
Lachie Jones,12882,PA,NM,12,4,3,9,13,0,0,0,2,0,1,1,1,0,0,0,7,7,0,0,3,0,1,52,2024
Todd Marshall,12575,PA,NM,12,10,11,3,13,5,0,2,2,1,3,1,1,0,1,2,1,12,0,5,2,0,0,72,2024
Jed McEntee,12924,PA,NM,12,10,4,7,17,1,2,0,1,1,1,0,3,0,1,0,5,11,0,2,0,0,1,84,2024
Jackson Mead,12946,PA,NM,12,11,3,9,20,0,0,0,3,2,7,2,2,1,0,0,4,16,0,0,0,1,1,84,2024
Esava Ratugolea,12597,PA,NM,12,10,8,2,12,0,0,0,3,4,0,1,2,2,1,0,8,4,4,0,7,0,0,89,2024
Willie Rioli,12606,PA,NM,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2024
Connor Rozee,12697,PA,NM,12,7,3,4,11,0,1,0,1,0,2,0,3,0,0,0,1,9,0,1,0,0,1,74,2024
Jordon Sweet,12890,PA,NM,12,3,2,5,8,0,1,27,4,1,2,0,2,0,1,0,4,5,0,1,2,0,0,83,2024
Ollie Wines,12150,PA,NM,12,13,5,13,26,2,0,0,6,0,4,6,3,1,1,0,9,19,0,1,0,1,0,76,2024
Brandon Zerk-Thatcher,12757,PA,NM,12,9,6,1,10,0,0,0,1,5,0,0,0,1,0,0,2,8,1,0,2,0,0,95,2024
Leek Aleer,13020,GW,GE,12,10,7,5,15,0,0,0,2,5,0,0,2,2,0,0,9,6,4,0,1,0,0,86,2024
Ryan Angwin,13001,GW,GE,12,9,4,8,17,0,0,0,9,3,5,1,0,2,0,0,8,8,1,0,1,1,0,84,2024
Toby Bedford,12772,GW,GE,12,0,0,3,3,0,0,0,2,0,0,0,0,1,0,0,2,1,0,0,2,0,0,84,2024
Kieren Briggs,12904,GW,GE,12,11,1,12,23,0,0,44,7,0,3,8,9,1,4,0,13,6,0,0,3,0,0,80,2024
Aaron Cadman,13054,GW,GE,12,4,2,1,5,1,1,1,2,0,1,0,3,0,1,0,2,3,1,2,0,0,0,62,2024
Finn Callaghan,12969,GW,GE,12,10,0,15,25,0,0,0,4,1,2,6,3,0,0,0,11,14,0,0,0,0,0,85,2024
Stephen Coniglio,12028,GW,GE,12,7,2,5,12,0,0,0,2,0,2,2,1,0,0,0,3,8,0,0,1,0,2,28,2024
Brent Daniels,12656,GW,GE,12,13,2,4,17,1,1,0,3,0,6,2,3,0,1,0,5,9,0,1,2,1,2,85,2024
Toby Greene,12025,GW,GE,12,16,7,8,24,2,2,0,2,0,3,4,5,1,0,3,9,15,0,2,1,0,1,91,2024
Tom Green,12770,GW,GE,12,9,0,19,28,0,1,0,6,3,1,3,10,1,0,1,17,11,0,0,0,0,0,87,2024
Nick Haynes,12091,GW,GE,12,17,9,3,20,0,0,0,2,8,1,0,4,0,2,0,2,16,1,0,2,0,0,84,2024
Harry Himmelberg,12462,GW,GE,12,13,11,5,18,0,0,0,3,5,1,1,1,0,1,0,2,14,1,0,3,2,0,76,2024
Jesse Hogan,12321,GW,GE,12,5,5,1,6,2,1,0,1,1,1,0,0,0,0,0,2,4,1,3,2,0,0,83,2024
Connor Idun,12750,GW,GE,12,7,2,12,19,0,0,0,2,1,0,0,3,1,1,0,12,6,0,0,5,0,0,98,2024
Toby McMullin,13088,GW,GE,12,5,2,4,9,0,0,0,9,2,2,0,2,0,0,0,1,8,0,0,1,0,0,40,2024
Xavier OHalloran,12821,GW,GE,12,8,3,2,10,1,2,0,2,0,3,1,2,1,0,0,3,6,0,2,1,0,2,97,2024
James Peatling,12934,GW,GE,12,11,2,7,18,0,1,0,1,1,3,6,4,2,1,0,10,7,0,0,1,0,0,70,2024
Harry Perryman,12536,GW,GE,12,10,3,7,17,0,0,0,7,2,0,2,6,0,2,0,5,12,0,0,3,1,0,75,2024
Jake Riccardi,12834,GW,GE,12,10,5,1,11,4,1,6,2,1,2,0,2,0,0,2,6,6,3,4,1,0,0,76,2024
Sam Taylor,12644,GW,GE,12,6,3,6,12,0,0,0,3,1,0,1,1,1,0,0,6,6,1,0,4,0,0,100,2024
Harvey Thomas,13101,GW,GE,12,2,2,7,9,0,0,0,4,0,0,1,1,0,0,0,5,4,0,0,0,0,0,66,2024
Jacob Wehr,12991,GW,GE,12,6,2,5,11,0,0,0,3,0,5,3,2,3,0,0,4,8,0,0,1,0,0,83,2024
Lachie Whitfield,12143,GW,GE,12,19,3,8,27,0,0,0,2,10,1,3,5,3,1,0,6,13,0,0,0,0,0,81,2024
Tom Atkins,12690,GE,GW,12,9,0,11,20,0,0,0,9,1,4,4,7,2,2,0,14,4,0,0,2,0,0,72,2024
Mark Blicavs,12153,GE,GW,12,7,4,15,22,0,0,4,4,0,4,5,7,3,3,0,12,10,0,0,4,0,0,82,2024
Jack Bowes,12499,GE,GW,12,4,0,1,5,0,0,0,2,0,2,1,0,0,0,0,3,2,0,0,0,0,0,16,2024
Tanner Bruhn,12871,GE,GW,12,14,3,7,21,1,1,0,4,0,4,5,8,1,4,0,9,13,0,0,1,0,0,70,2024
Jeremy Cameron,12017,GE,GW,12,13,5,4,17,1,1,0,1,1,4,1,2,0,0,0,2,14,0,2,1,0,1,92,2024
Jhye Clark,13062,GE,GW,12,8,3,7,15,0,0,0,4,0,2,2,1,1,1,0,5,10,0,0,0,0,2,64,2024
Brad Close,12806,GE,GW,12,6,4,8,14,1,2,0,3,0,2,0,2,1,1,0,8,7,1,2,2,0,0,83,2024
Toby Conway,13094,GE,GW,12,2,0,11,13,0,0,17,6,0,2,2,1,1,1,0,9,4,0,0,3,0,0,61,2024
Sam De Koning,12891,GE,GW,12,8,8,9,17,0,0,0,0,2,1,0,3,0,0,0,6,11,1,0,2,0,0,81,2024
Oliver Dempsey,12974,GE,GW,12,7,5,3,10,0,0,0,1,0,1,0,3,0,1,0,0,9,0,0,0,0,0,85,2024
Mitch Duncan,11798,GE,GW,12,16,4,6,22,0,0,0,3,3,2,1,2,0,0,0,4,15,0,0,2,1,0,77,2024
Zach Guthrie,12551,GE,GW,12,14,8,5,19,0,0,0,2,7,0,0,1,0,0,0,2,13,1,0,2,1,0,86,2024
Tom Hawkins,11548,GE,GW,12,8,6,4,12,2,1,4,0,0,3,0,3,0,0,0,3,9,0,4,1,0,1,92,2024
Jack Henry,12607,GE,GW,12,10,7,3,13,0,0,0,0,3,2,0,0,0,0,0,5,7,4,0,5,0,0,94,2024
Oliver Henry,12851,GE,GW,12,4,3,4,8,0,0,0,1,0,3,1,1,1,0,0,2,6,0,0,0,0,1,86,2024
Max Holmes,12881,GE,GW,12,20,6,12,32,1,0,0,2,4,4,5,3,0,0,0,14,16,1,0,1,0,0,80,2024
Jake Kolodjashnij,12370,GE,GW,12,9,5,6,15,1,0,0,0,0,2,1,2,1,1,0,5,9,0,0,4,0,0,90,2024
Gryan Miers,12689,GE,GW,12,10,2,6,16,0,0,0,5,1,3,2,1,0,1,0,5,9,0,0,0,0,1,88,2024
Oisin Mullin,13066,GE,GW,12,2,2,6,8,0,0,0,2,1,0,0,2,0,1,0,5,4,0,0,3,0,0,82,2024
Shannon Neale,12992,GE,GW,12,5,4,3,8,1,0,7,3,0,1,0,3,1,1,0,3,5,1,1,1,0,1,71,2024
Tyson Stengle,12552,GE,GW,12,11,4,5,16,2,2,0,4,0,2,1,3,2,2,0,8,9,2,2,0,0,0,82,2024
Tom Stewart,12505,GE,GW,12,13,8,7,20,0,0,0,3,5,3,0,1,0,0,0,6,11,1,0,1,0,0,84,2024
Zach Tuohy,11973,GE,GW,12,15,4,9,24,1,0,0,1,3,6,6,3,0,0,0,10,13,0,0,0,0,0,79,2024
Liam Baker,12661,RI,ES,12,14,4,9,23,0,1,0,1,2,7,4,7,1,2,0,10,12,0,0,1,2,1,81,2024
Noah Balta,12686,RI,ES,12,11,7,1,12,0,0,0,1,2,5,0,6,0,1,0,3,10,1,0,6,0,1,80,2024
Shai Bolton,12535,RI,ES,12,10,6,6,16,2,0,0,2,1,4,3,1,1,0,0,9,8,1,2,2,3,2,72,2024
Nathan Broad,12456,RI,ES,12,9,6,6,15,0,0,0,1,3,0,1,2,2,1,0,6,10,0,0,2,0,0,93,2024
Tom Brown,13096,RI,ES,12,6,2,6,12,0,0,0,1,4,1,1,3,0,1,0,7,6,0,0,1,0,0,80,2024
Seth Campbell,13100,RI,ES,12,5,4,9,14,0,1,0,2,1,0,0,0,1,0,0,7,7,1,1,0,1,0,86,2024
Noah Cumberland,12993,RI,ES,12,6,2,5,11,0,2,0,3,0,4,1,3,0,1,0,5,7,1,0,1,0,1,83,2024
Thomson Dow,12835,RI,ES,12,9,1,12,21,0,0,0,3,2,2,5,3,1,0,0,8,13,0,0,2,0,0,73,2024
Steely Green,13145,RI,ES,12,5,4,1,6,0,0,0,0,1,1,0,2,0,0,0,3,5,0,0,1,0,1,13,2024
Mykelti Lefau,13113,RI,ES,12,2,2,3,5,2,0,0,2,0,1,0,1,0,1,0,4,1,1,2,4,0,0,88,2024
Dustin Martin,11794,RI,ES,12,13,5,10,23,3,2,0,0,0,5,2,4,0,2,1,8,13,1,2,0,1,0,79,2024
Kane McAuliffe,13117,RI,ES,12,6,2,10,16,0,0,0,5,0,4,4,1,1,0,0,8,8,0,0,1,0,1,66,2024
Kamdyn McIntosh,12317,RI,ES,12,10,5,7,17,1,1,0,3,3,3,0,0,0,0,0,5,12,0,1,5,0,0,78,2024
Ben Miller,12941,RI,ES,12,7,4,0,7,0,0,0,1,5,0,0,2,2,1,0,2,4,0,0,13,0,0,94,2024
Toby Nankervis,12374,RI,ES,12,9,1,8,17,0,0,44,2,3,4,8,3,2,0,0,13,4,1,0,4,0,0,79,2024
Marlion Pickett,12761,RI,ES,12,8,4,10,18,1,3,0,2,1,4,0,3,0,2,0,6,13,0,2,0,0,1,83,2024
Dion Prestia,11917,RI,ES,12,12,2,15,27,0,0,0,1,2,1,4,4,0,0,0,8,17,0,0,0,0,0,82,2024
Hugo Ralphsmith,12902,RI,ES,12,12,4,5,17,1,0,0,2,2,4,3,3,0,1,0,3,12,0,0,2,0,0,92,2024
Daniel Rioli,12403,RI,ES,12,14,2,10,24,0,0,0,1,9,2,1,5,0,0,0,5,15,0,0,2,1,0,83,2024
Samson Ryan,12918,RI,ES,12,1,2,4,5,0,0,6,1,1,0,1,1,0,0,0,3,3,0,0,5,0,0,61,2024
Jayden Short,12418,RI,ES,12,18,3,1,19,0,0,0,1,6,0,2,6,1,0,0,3,12,0,0,0,0,1,76,2024
Tyler Sonsie,13014,RI,ES,12,5,2,7,12,0,1,0,0,1,3,1,0,0,0,0,4,8,0,2,0,0,0,82,2024
Nick Vlastuin,12174,RI,ES,12,11,3,6,17,0,0,0,2,7,0,0,6,2,4,0,8,5,1,0,4,0,0,94,2024
Nate Caddy,13148,ES,RI,12,6,2,4,10,0,2,0,3,0,3,0,2,3,1,0,7,2,1,0,1,0,0,75,2024
Jye Caldwell,12755,ES,RI,12,8,4,10,18,0,0,0,5,1,4,5,1,1,1,0,8,10,0,0,0,0,1,70,2024
Nik Cox,12852,ES,RI,12,1,0,4,5,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,12,2024
Alwyn Davey,13030,ES,RI,12,4,1,4,8,1,0,0,1,0,2,2,2,0,0,0,4,4,0,1,0,1,0,77,2024
Sam Durham,12925,ES,RI,12,14,4,11,25,0,1,0,3,2,6,5,2,2,0,2,14,12,0,0,4,0,0,78,2024
Todd Goldstein,11686,ES,RI,12,4,4,9,13,0,0,16,2,0,2,3,2,0,1,0,6,7,0,0,3,0,1,82,2024
Jade Gresham,12415,ES,RI,12,11,2,4,15,0,2,0,1,1,6,0,2,2,0,0,4,11,0,0,0,1,3,77,2024
Matt Guelfi,12612,ES,RI,12,4,4,5,9,0,1,0,3,0,1,0,4,0,2,0,4,5,1,1,2,0,0,83,2024
Dyson Heppell,11896,ES,RI,12,8,5,18,26,0,0,0,2,6,1,0,1,0,0,0,6,18,0,0,2,3,0,86,2024
Nick Hind,12734,ES,RI,12,19,5,6,25,2,0,0,3,2,7,2,2,2,0,0,9,15,0,1,1,2,1,68,2024
Jake Kelly,12335,ES,RI,12,6,5,3,9,0,0,0,1,1,2,0,2,0,0,0,0,8,0,0,1,0,0,86,2024
Kyle Langford,12349,ES,RI,12,11,9,5,16,3,1,0,5,0,2,0,4,1,2,0,5,11,1,5,3,0,1,98,2024
Jayden Laverde,12377,ES,RI,12,10,4,11,21,0,0,0,2,7,1,0,2,2,0,0,10,11,0,0,7,0,0,94,2024
Nic Martin,12945,ES,RI,12,20,6,9,29,0,1,0,1,3,5,1,3,1,0,0,5,20,0,0,1,0,1,94,2024
Andrew McGrath,12491,ES,RI,12,11,3,8,19,0,0,0,2,6,1,1,1,0,0,0,5,9,0,0,3,6,0,84,2024
Ben McKay,12580,ES,RI,12,5,4,3,8,0,0,0,1,0,1,0,1,0,0,0,3,5,2,0,9,0,0,100,2024
Zach Merrett,12241,ES,RI,12,22,5,9,31,1,1,0,2,1,5,4,6,1,2,0,9,23,1,0,3,0,0,88,2024
Archie Perkins,12879,ES,RI,12,7,4,5,12,0,0,0,2,1,2,1,3,0,2,0,5,8,0,0,0,0,0,64,2024
Mason Redman,12437,ES,RI,12,18,8,6,24,0,0,0,2,6,6,1,3,0,0,0,4,19,0,0,4,2,0,85,2024
Jordan Ridley,12631,ES,RI,12,24,12,7,31,1,0,0,1,7,3,0,2,0,0,3,10,19,3,0,5,1,0,77,2024
Jake Stringer,12167,ES,RI,12,9,2,2,11,4,0,0,2,0,4,2,6,1,3,0,7,7,0,2,3,0,1,78,2024
Elijah Tsatas,13087,ES,RI,12,7,6,9,16,0,0,0,1,1,2,2,1,0,0,0,5,12,0,0,0,0,0,66,2024
Peter Wright,12366,ES,RI,12,8,3,11,19,0,1,8,4,0,2,2,2,1,0,0,8,10,1,1,2,0,0,79,2024
Karl Amon,12357,HW,BL,12,21,11,8,29,0,0,0,4,11,2,2,2,0,1,1,4,18,0,1,1,0,0,84,2024
Luke Breust,11954,HW,BL,12,4,0,1,5,1,1,0,1,0,2,0,2,1,1,0,2,4,0,0,0,0,1,17,2024
Mabior Chol,12485,HW,BL,12,7,4,2,9,3,0,0,6,0,1,0,3,0,0,0,2,6,1,3,0,0,0,83,2024
Massimo DAmbrosio,12998,HW,BL,12,17,3,10,27,0,1,0,4,1,4,2,3,1,0,2,6,21,1,0,1,0,0,82,2024
Will Day,12794,HW,BL,12,8,5,18,26,1,0,0,6,0,4,4,2,0,1,0,10,15,1,0,2,1,1,82,2024
Calsher Dear,13135,HW,BL,12,3,3,2,5,2,0,0,1,0,0,0,0,0,0,0,1,4,0,3,2,0,0,63,2024
Sam Frost,12119,HW,BL,12,5,4,2,7,0,0,0,0,3,1,0,0,0,0,0,1,6,0,0,8,1,0,100,2024
Jack Ginnivan,12927,HW,BL,12,12,4,11,23,1,0,0,1,0,4,0,2,3,0,0,7,16,0,0,1,0,1,82,2024
Jack Gunston,11845,HW,BL,12,9,7,2,11,4,1,0,3,0,0,1,2,1,2,0,3,7,0,5,0,0,0,84,2024
Blake Hardwick,12469,HW,BL,12,3,2,5,8,0,0,0,1,0,1,1,1,0,1,0,3,5,0,0,1,1,0,92,2024
Jarman Impey,12237,HW,BL,12,11,6,7,18,0,1,0,3,4,3,0,1,0,0,0,6,10,1,0,1,1,1,86,2024
Changkuoth Jiath,12752,HW,BL,12,4,1,5,9,0,0,0,2,0,4,2,1,2,1,0,6,3,0,0,2,0,1,73,2024
Connor Macdonald,12954,HW,BL,12,9,4,8,17,1,2,0,4,0,2,0,0,1,0,0,6,11,0,1,0,0,0,82,2024
Cam Mackenzie,13031,HW,BL,12,12,3,4,16,1,1,0,1,2,3,2,2,1,0,0,3,13,0,1,1,0,1,72,2024
Lloyd Meek,12856,HW,BL,12,4,1,8,12,0,0,40,3,0,2,3,2,0,1,0,7,5,0,0,4,0,0,82,2024
Seamus Mitchell,13051,HW,BL,12,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,64,2024
Dylan Moore,12710,HW,BL,12,6,4,10,16,1,0,0,4,0,1,1,2,0,1,0,6,12,0,1,0,1,0,85,2024
Conor Nash,12670,HW,BL,12,8,3,6,14,0,0,3,3,1,4,4,4,0,2,0,4,10,0,0,0,1,1,66,2024
Jai Newcombe,12915,HW,BL,12,11,4,12,23,0,0,0,6,2,2,7,6,0,2,0,11,14,0,1,2,1,1,81,2024
Jack Scrimshaw,12565,HW,BL,12,8,2,3,11,0,0,0,2,4,0,0,4,1,2,0,5,4,1,0,1,1,0,80,2024
James Sicily,12332,HW,BL,12,16,8,10,26,0,0,0,1,7,2,0,3,0,1,0,5,17,1,0,2,1,1,94,2024
Josh Weddle,13057,HW,BL,12,6,1,7,13,0,1,0,4,4,1,0,1,1,0,0,3,8,0,0,8,0,0,93,2024
James Worpel,12619,HW,BL,12,16,2,12,28,0,0,0,0,0,8,9,7,0,1,3,13,16,0,0,1,0,2,74,2024
Callum Ah Chee,12414,BL,HW,12,6,4,4,10,0,1,0,3,1,2,0,0,0,0,0,1,9,0,0,2,0,0,85,2024
Harris Andrews,12340,BL,HW,12,9,7,3,12,0,0,0,1,5,0,0,1,2,0,0,3,6,1,0,6,0,0,97,2024
Noah Answerth,12718,BL,HW,12,8,3,4,12,0,0,0,3,3,4,0,1,1,0,0,5,6,0,0,3,0,1,80,2024
Zac Bailey,12610,BL,HW,12,9,4,3,12,2,1,0,1,2,2,1,1,0,0,0,3,9,0,0,1,0,1,65,2024
Jarrod Berry,12519,BL,HW,12,10,7,11,21,0,0,0,8,1,3,7,2,2,0,0,10,13,0,1,3,0,1,81,2024
Charlie Cameron,12277,BL,HW,12,11,5,1,12,1,3,0,4,0,4,1,1,2,0,0,5,7,1,3,0,0,2,85,2024
Joe Daniher,12199,BL,HW,12,10,3,4,14,2,1,1,2,0,3,0,4,2,3,0,4,9,0,1,0,1,1,100,2024
Josh Dunkley,12408,BL,HW,12,10,5,15,25,0,0,0,5,1,0,5,1,1,0,0,10,15,1,0,1,0,0,83,2024
Jaspa Fletcher,13072,BL,HW,12,7,4,6,13,0,0,0,2,3,1,2,1,0,1,0,3,10,0,0,1,0,0,74,2024
Ryan Lester,11894,BL,HW,12,13,8,3,16,0,0,0,1,6,2,0,2,1,1,0,4,12,2,0,2,0,0,80,2024
Kai Lohmann,12968,BL,HW,12,10,8,8,18,2,3,0,4,0,3,2,1,0,1,0,6,13,0,2,0,2,0,76,2024
Hugh McCluggage,12518,BL,HW,12,13,5,7,20,0,1,0,3,2,3,4,3,2,0,0,6,15,0,0,1,0,0,85,2024
Oscar McInerney,12617,BL,HW,12,7,2,9,16,0,0,41,4,1,2,11,4,1,0,0,14,3,2,0,6,0,1,89,2024
